Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
09:33:26.170001000,N,AAPL,26.78,5,26.8,1
09:33:26.185079000,N,AAPL,26.78,5,26.8,2
09:33:26.196378000,N,AAPL,26.78,5,26.8,3
09:33:26.207275000,N,AAPL,26.78,5,26.8,2
09:33:26.255566000,P,AAPL,26.78,5,26.82,1
09:33:26.256213000,Z,AAPL,26.78,4,26.81,5
09:33:26.572186000,Z,AAPL,26.78,4,26.79,1
09:33:26.572272000,N,AAPL,26.78,4,26.79,1
09:33:26.572337000,Z,AAPL,26.78,2,26.79,1
09:33:26.572421000,N,AAPL,26.78,3,26.79,1
09:33:26.572501000,N,AAPL,26.78,2,26.79,1
09:33:26.572522000,N,AAPL,26.78,1,26.79,1
09:33:26.572924000,N,AAPL,26.77,6,26.79,2
09:33:26.573132000,Z,AAPL,26.77,5,26.79,1
09:33:26.573179000,N,AAPL,26.77,3,26.79,2
09:33:26.573228000,Z,AAPL,26.77,4,26.79,1
09:33:26.573263000,Z,AAPL,26.77,2,26.79,1
09:33:26.573281000,N,AAPL,26.77,2,26.79,2
09:33:26.573383000,Z,AAPL,26.77,2,26.78,1
09:33:26.573574000,K,AAPL,26.77,1,26.79,1
09:33:26.573606000,Z,AAPL,26.76,4,26.78,2
09:33:26.573727000,Z,AAPL,26.76,2,26.78,2
09:33:26.574227000,Z,AAPL,26.76,2,26.77,2
09:33:26.574706000,N,AAPL,26.76,4,26.78,3
09:33:26.575335000,Z,AAPL,26.75,4,26.78,2
09:33:26.575411000,Z,AAPL,26.77,1,26.78,2
09:33:26.575454000,Z,AAPL,26.77,2,26.78,2
09:33:26.575509000,T,AAPL,26.76,12,26.78,6
09:33:26.575603000,T,AAPL,26.76,15,26.77,3
09:33:26.577259000,T,AAPL,26.76,11,26.78,3
09:33:26.577299000,Z,AAPL,26.77,1,26.8,4
09:33:26.577388000,T,AAPL,26.77,3,26.79,1
09:33:26.577388000,T,AAPL,26.77,4,26.79,1
09:33:26.577604000,B,AAPL,26.76,5,26.79,5
09:33:26.577814000,N,AAPL,26.76,6,26.78,1
09:33:26.577814000,J,AAPL,26.76,1,26.79,1
09:33:26.579789000,N,AAPL,26.77,1,26.78,2
09:33:26.579975000,T,AAPL,26.77,1,26.78,3
09:33:26.585032000,P,AAPL,26.77,1,26.79,2
09:33:26.585434000,K,AAPL,26.77,1,26.78,1
09:33:26.604815000,T,AAPL,26.76,12,26.78,2
09:33:26.604890000,Z,AAPL,26.75,2,26.78,2
09:33:26.604925000,T,AAPL,26.76,12,26.78,1
09:33:26.604980000,K,AAPL,26.76,3,26.78,1
09:33:26.605000000,Z,AAPL,26.75,2,26.8,2
09:33:26.605119000,N,AAPL,26.76,5,26.78,1
09:33:26.605385000,N,AAPL,26.77,1,26.79,4
09:33:26.605488000,N,AAPL,26.76,5,26.78,1
09:33:26.605828000,N,AAPL,26.77,1,26.79,4
09:33:26.605899000,N,AAPL,26.77,2,26.79,4
09:33:26.605932000,T,AAPL,26.76,15,26.78,1
09:33:26.605949000,Z,AAPL,26.77,1,26.78,1
09:33:26.606018000,T,AAPL,26.77,3,26.78,1
09:33:26.606103000,T,AAPL,26.77,4,26.78,1
09:33:26.606122000,T,AAPL,26.77,6,26.78,1
09:33:26.606136000,P,AAPL,26.77,1,26.78,1
09:33:26.618033000,P,AAPL,26.76,4,26.77,1
09:33:26.618152000,T,AAPL,26.77,5,26.78,2
09:33:26.618166000,Z,AAPL,26.76,3,26.77,2
09:33:26.618256000,T,AAPL,26.77,2,26.78,2
09:33:26.618274000,T,AAPL,26.76,11,26.78,2
09:33:26.618337000,T,AAPL,26.76,9,26.78,2
09:33:26.618738000,T,AAPL,26.76,10,26.78,5
09:33:26.618854000,T,AAPL,26.76,12,26.78,5
09:33:26.619235000,T,AAPL,26.76,11,26.78,5
09:33:26.619370000,T,AAPL,26.76,9,26.78,5
09:33:26.787479000,Z,AAPL,26.76,1,26.79,4
09:33:26.787559000,N,AAPL,26.76,4,26.77,1
09:33:26.787727000,N,AAPL,26.76,4,26.78,1
09:33:26.787746000,K,AAPL,26.76,1,26.77,1
09:33:26.788577000,T,AAPL,26.76,10,26.77,1
09:33:26.789206000,T,AAPL,26.76,9,26.77,1
09:33:26.795119000,N,AAPL,26.76,4,26.77,2
09:33:26.799176000,N,AAPL,26.76,4,26.78,1
09:33:26.799324000,Z,AAPL,26.75,2,26.79,2
09:33:26.799995000,T,AAPL,26.77,3,26.78,2
09:33:26.800057000,N,AAPL,26.76,7,26.78,2
09:33:26.800088000,T,AAPL,26.77,4,26.78,2
09:33:26.800192000,N,AAPL,26.76,7,26.78,1
09:33:26.841085000,T,AAPL,26.77,1,26.78,2
09:33:26.841192000,N,AAPL,26.77,2,26.78,1
09:33:26.841260000,T,AAPL,26.76,10,26.78,4
09:33:26.841275000,N,AAPL,26.77,1,26.78,1
09:33:26.841489000,N,AAPL,26.76,9,26.79,1
09:33:36.189692000,T,AAPL,26.76,10,26.78,1
09:33:36.189729000,N,AAPL,26.76,7,26.78,1
09:33:36.189771000,T,AAPL,26.76,10,26.82,1
09:33:37.026897000,N,AAPL,26.77,5,26.79,1
09:33:37.027021000,N,AAPL,26.77,5,26.8,3
09:33:37.027055000,N,AAPL,26.78,1,26.8,1
09:33:37.027205000,V,AAPL,26.76,1,26.8,1
09:33:37.027255000,N,AAPL,26.78,2,26.8,2
09:33:37.027490000,N,AAPL,26.78,3,26.8,2
09:33:37.027651000,B,AAPL,26.77,5,26.82,1
09:33:37.159685000,Z,AAPL,26.78,3,26.81,3
09:33:37.159753000,Z,AAPL,26.78,5,26.81,3
09:33:38.219506000,Z,AAPL,26.78,6,26.81,3
09:33:38.219578000,Z,AAPL,26.78,7,26.81,3
09:33:38.219629000,N,AAPL,26.78,3,26.8,2
09:33:38.869126000,N,AAPL,26.78,6,26.8,3
09:33:38.948239000,N,AAPL,26.78,6,26.8,2
09:33:47.624525000,N,AAPL,26.78,6,26.81,2
09:33:47.624827000,N,AAPL,26.79,1,26.81,1
09:33:47.625026000,N,AAPL,26.79,2,26.81,1
09:33:47.625116000,N,AAPL,26.79,3,26.81,1
09:33:47.625132000,N,AAPL,26.79,5,26.81,1
09:33:47.625340000,Z,AAPL,26.79,1,26.81,1
09:33:47.625501000,N,AAPL,26.79,6,26.82,1
09:33:47.625537000,V,AAPL,26.78,1,26.81,1
09:33:47.625554000,Z,AAPL,26.79,4,26.81,1
09:33:47.625584000,Z,AAPL,26.79,7,26.81,1
09:33:47.625621000,P,AAPL,26.79,4,26.81,1
09:33:47.625641000,V,AAPL,26.78,1,26.82,1
09:33:47.625708000,N,AAPL,26.8,1,26.82,2
09:33:47.625728000,N,AAPL,26.8,2,26.82,2
09:33:47.625751000,Z,AAPL,26.79,8,26.81,1
09:33:47.625818000,P,AAPL,26.8,1,26.81,1
09:33:47.625851000,N,AAPL,26.8,3,26.82,2
09:33:47.625910000,Z,AAPL,26.8,1,26.81,1
09:33:47.625930000,P,AAPL,26.8,3,26.81,1
09:33:47.625943000,Z,AAPL,26.8,2,26.81,1
09:33:47.679439000,N,AAPL,26.8,3,26.81,1
09:33:47.679577000,P,AAPL,26.8,2,26.81,1
09:33:47.680088000,N,AAPL,26.8,2,26.81,1
09:33:47.680302000,Z,AAPL,26.8,3,26.83,2
09:33:47.680334000,T,AAPL,26.79,4,26.81,1
09:33:47.680354000,N,AAPL,26.8,3,26.81,1
09:33:47.680400000,Z,AAPL,26.8,5,26.83,2
09:33:47.680440000,T,AAPL,26.79,4,26.83,4
09:33:47.680579000,N,AAPL,26.8,3,26.82,2
09:33:47.680778000,N,AAPL,26.8,3,26.82,1
09:33:47.726770000,Z,AAPL,26.81,1,26.84,4
09:33:47.726944000,Z,AAPL,26.8,3,26.84,4
09:33:50.629648000,N,AAPL,26.81,3,26.83,3
09:33:50.630156000,Z,AAPL,26.81,4,26.83,1
09:33:50.630176000,Z,AAPL,26.81,2,26.83,1
09:33:50.630220000,N,AAPL,26.81,1,26.82,1
09:33:50.630284000,N,AAPL,26.81,1,26.82,2
09:33:50.630351000,Z,AAPL,26.8,3,26.83,1
09:33:50.633029000,N,AAPL,26.81,2,26.83,3
09:33:50.659255000,N,AAPL,26.81,1,26.83,3
09:33:50.659492000,N,AAPL,26.81,3,26.83,3
09:33:50.659691000,N,AAPL,26.81,1,26.83,3
09:33:50.755845000,N,AAPL,26.81,3,26.83,3
09:33:50.756216000,Z,AAPL,26.8,2,26.83,2
09:33:50.756380000,N,AAPL,26.81,3,26.83,2
09:33:50.756403000,T,AAPL,26.79,4,26.83,1
09:33:50.756693000,N,AAPL,26.81,5,26.83,1
09:33:50.756929000,Z,AAPL,26.81,5,26.84,4
09:33:50.757083000,N,AAPL,26.81,7,26.84,2
09:33:50.757355000,V,AAPL,26.8,1,26.84,1
09:33:50.757373000,N,AAPL,26.81,8,26.84,4
09:33:50.857060000,Z,AAPL,26.81,2,26.84,2
09:33:50.857140000,Z,AAPL,26.8,2,26.84,2
09:33:50.857257000,Z,AAPL,26.81,3,26.84,2
09:33:50.857271000,Z,AAPL,26.81,1,26.84,2
09:33:54.176132000,Z,AAPL,26.81,4,26.84,2
09:33:54.176229000,Z,AAPL,26.81,5,26.84,2
09:33:54.176693000,N,AAPL,26.81,4,26.83,4
09:33:54.188868000,N,AAPL,26.82,2,26.84,1
09:33:54.188947000,N,AAPL,26.82,3,26.84,1
09:33:54.189049000,N,AAPL,26.82,4,26.84,1
09:33:54.189304000,N,AAPL,26.83,1,26.84,1
09:33:54.189507000,N,AAPL,26.83,2,26.84,1
09:33:54.189597000,V,AAPL,26.81,1,26.85,1
09:33:54.191305000,N,AAPL,26.83,2,26.85,1
09:33:54.191504000,N,AAPL,26.84,1,26.85,1
09:33:54.191698000,N,AAPL,26.84,2,26.85,2
09:33:54.191791000,N,AAPL,26.84,1,26.85,2
09:33:54.191993000,N,AAPL,26.83,2,26.85,2
09:33:54.192605000,T,AAPL,26.83,3,26.85,2
09:33:54.194084000,P,AAPL,26.83,4,26.86,1
09:33:54.194242000,T,AAPL,26.83,4,26.86,3
09:33:54.194284000,P,AAPL,26.83,4,26.86,4
09:33:54.194336000,T,AAPL,26.83,4,26.86,4
09:33:54.194408000,P,AAPL,26.83,4,26.86,5
09:33:54.194832000,T,AAPL,26.83,3,26.86,5
09:33:54.219199000,P,AAPL,26.83,3,26.86,5
09:33:54.219928000,N,AAPL,26.83,3,26.85,1
09:33:54.220076000,N,AAPL,26.83,3,26.85,2
09:33:54.220173000,T,AAPL,26.83,2,26.86,3
09:33:54.576132000,N,AAPL,26.83,3,26.85,2
09:33:54.576274000,N,AAPL,26.83,2,26.85,2
09:33:54.576352000,Z,AAPL,26.83,2,26.85,2
09:33:54.576384000,N,AAPL,26.83,2,26.85,3
09:33:54.577169000,T,AAPL,26.83,1,26.87,1
09:33:54.589914000,N,AAPL,26.83,2,26.85,2
09:33:54.590455000,Z,AAPL,26.82,2,26.85,1
09:33:56.010140000,T,AAPL,26.83,4,26.87,1
09:33:58.009682000,T,AAPL,26.83,3,26.87,1
09:34:00.077748000,Z,AAPL,26.83,5,26.85,1
09:34:00.077798000,N,AAPL,26.83,2,26.85,1
09:34:00.078198000,N,AAPL,26.82,7,26.84,2
09:34:00.078213000,N,AAPL,26.82,7,26.84,3
09:34:00.078273000,Z,AAPL,26.83,2,26.84,1
09:34:00.078351000,N,AAPL,26.82,6,26.84,3
09:34:00.078363000,N,AAPL,26.82,6,26.84,4
09:34:00.078406000,Z,AAPL,26.83,1,26.84,1
09:34:00.078485000,N,AAPL,26.82,4,26.84,5
09:34:00.079085000,N,AAPL,26.82,4,26.84,6
09:34:00.079305000,N,AAPL,26.82,3,26.84,5
09:34:00.079399000,N,AAPL,26.82,3,26.85,3
09:34:00.079593000,T,AAPL,26.83,2,26.84,3
09:34:00.079625000,P,AAPL,26.83,2,26.87,3
09:34:00.079650000,P,AAPL,26.83,4,26.87,3
09:34:00.079701000,T,AAPL,26.83,2,26.84,2
09:34:00.079701000,T,AAPL,26.83,2,26.84,1
09:34:00.080411000,V,AAPL,26.82,1,26.85,1
09:34:00.080868000,P,AAPL,26.84,1,26.87,3
09:34:00.081019000,P,AAPL,26.84,2,26.87,3
09:34:00.081459000,N,AAPL,26.83,3,26.85,2
09:34:00.081459000,Z,AAPL,26.84,3,26.85,1
09:34:00.081948000,Z,AAPL,26.84,2,26.85,1
09:34:00.089819000,N,AAPL,26.84,1,26.85,1
09:34:00.090268000,N,AAPL,26.84,1,26.85,2
09:34:00.094313000,N,AAPL,26.84,1,26.85,1
09:34:00.095100000,T,AAPL,26.84,2,26.87,1
09:34:00.117993000,Z,AAPL,26.83,2,26.85,1
09:34:00.118039000,N,AAPL,26.83,5,26.85,1
09:34:00.118243000,Z,AAPL,26.83,3,26.85,1
09:34:00.118294000,N,AAPL,26.83,7,26.85,1
09:34:00.118342000,Z,AAPL,26.83,5,26.85,1
09:34:00.118389000,N,AAPL,26.83,7,26.86,4
09:34:00.156498000,P,AAPL,26.84,3,26.87,2
09:34:00.347626000,P,AAPL,26.85,1,26.87,2
09:34:00.347828000,Z,AAPL,26.84,4,26.86,2
09:34:00.347871000,N,AAPL,26.85,2,26.86,1
09:34:00.348523000,Z,AAPL,26.85,6,26.88,4
09:34:00.348569000,N,AAPL,26.85,3,26.87,2
09:34:00.348617000,Z,AAPL,26.85,8,26.88,4
09:34:00.348740000,Z,AAPL,26.85,10,26.88,2
09:34:00.348786000,N,AAPL,26.85,3,26.87,1
09:34:00.348859000,Z,AAPL,26.85,11,26.88,2
09:34:00.349206000,N,AAPL,26.85,6,26.88,1
09:34:00.349315000,N,AAPL,26.86,1,26.88,1
09:34:00.349369000,V,AAPL,26.85,1,26.88,1
09:34:00.359143000,N,AAPL,26.85,4,26.88,3
09:34:00.359686000,Z,AAPL,26.86,1,26.93,10
09:34:00.359783000,Z,AAPL,26.86,2,26.93,10
09:34:00.359846000,Z,AAPL,26.86,3,26.93,10
09:34:00.370561000,N,AAPL,26.85,3,26.88,4
09:34:00.381698000,N,AAPL,26.85,3,26.88,3
09:34:00.383142000,Z,AAPL,26.86,5,26.89,5
09:34:00.501189000,Z,AAPL,26.86,4,26.89,5
09:34:06.148824000,N,AAPL,26.87,2,26.88,1
09:34:06.149002000,T,AAPL,26.87,3,26.9,3
09:34:06.149721000,Z,AAPL,26.87,1,26.89,2
09:34:06.149764000,N,AAPL,26.87,3,26.89,1
09:34:06.149830000,P,AAPL,26.87,2,26.89,2
09:34:06.149846000,P,AAPL,26.87,4,26.89,2
09:34:06.149907000,Z,AAPL,26.87,3,26.89,2
09:34:06.149925000,Z,AAPL,26.88,3,26.89,2
09:34:06.149937000,P,AAPL,26.87,4,26.9,2
09:34:06.151079000,Z,AAPL,26.87,3,26.89,2
09:34:06.152491000,Z,AAPL,26.87,5,26.93,3
09:34:06.152572000,N,AAPL,26.88,2,26.89,1
09:34:06.152681000,T,AAPL,26.88,2,26.9,2
09:34:06.152744000,P,AAPL,26.88,2,26.89,1
09:34:06.152765000,N,AAPL,26.88,1,26.89,1
09:34:06.152787000,T,AAPL,26.88,2,26.91,3
09:34:06.152907000,N,AAPL,26.88,1,26.89,2
09:34:06.152941000,P,AAPL,26.88,3,26.89,1
09:34:06.153063000,N,AAPL,26.88,1,26.89,3
09:34:06.153374000,N,AAPL,26.88,1,26.89,2
09:34:06.155412000,N,AAPL,26.87,6,26.89,3
09:34:06.163439000,N,AAPL,26.87,7,26.89,5
09:34:06.163686000,N,AAPL,26.87,7,26.89,4
09:34:06.168020000,N,AAPL,26.87,7,26.89,5
09:34:06.174988000,N,AAPL,26.87,7,26.89,3
09:34:06.226854000,N,AAPL,26.87,7,26.89,2
09:34:06.227475000,N,AAPL,26.87,7,26.89,3
09:34:06.227616000,P,AAPL,26.88,1,26.91,4
09:34:06.227821000,N,AAPL,26.88,1,26.89,2
09:34:06.227840000,X,AAPL,25.11,1,26.95,13
09:34:06.228402000,K,AAPL,26.88,1,26.95,1
09:34:06.260149000,N,AAPL,26.88,1,26.89,3
09:34:06.263905000,N,AAPL,26.88,1,26.89,2
09:34:06.718211000,N,AAPL,26.88,1,26.89,1
09:34:07.403974000,N,AAPL,26.88,1,26.89,2
09:34:07.404079000,T,AAPL,26.86,1,26.92,2
09:34:07.404122000,N,AAPL,26.87,9,26.89,3
09:34:07.404317000,N,AAPL,26.87,8,26.89,4
09:34:07.404494000,N,AAPL,26.87,6,26.89,5
09:34:07.405183000,N,AAPL,26.87,3,26.89,4
09:34:07.413827000,N,AAPL,26.87,2,26.89,5
09:34:07.414019000,N,AAPL,26.87,2,26.89,6
09:34:07.415116000,N,AAPL,26.87,2,26.89,7
09:34:07.415222000,N,AAPL,26.87,2,26.89,6
09:34:07.430849000,N,AAPL,26.87,2,26.89,5
09:34:07.431538000,N,AAPL,26.87,2,26.89,4
09:34:07.459616000,N,AAPL,26.87,5,26.89,3
09:34:07.555816000,N,AAPL,26.87,5,26.89,2
09:34:08.131174000,K,AAPL,26.88,3,26.95,1
09:34:08.131415000,N,AAPL,26.87,6,26.89,1
09:34:08.284298000,N,AAPL,26.87,6,26.89,2
09:34:08.285019000,N,AAPL,26.87,5,26.89,3
09:34:09.005695000,N,AAPL,26.87,6,26.9,5
09:34:09.006385000,N,AAPL,26.89,2,26.9,1
09:34:09.006487000,N,AAPL,26.89,3,26.9,1
09:34:09.006642000,N,AAPL,26.89,3,26.91,3
09:34:09.006657000,P,AAPL,26.89,3,26.91,2
09:34:09.006701000,N,AAPL,26.89,3,26.91,1
09:34:09.006795000,V,AAPL,26.87,1,26.91,1
09:34:09.006813000,P,AAPL,26.89,3,26.92,2
09:34:09.006947000,P,AAPL,26.89,4,26.92,2
09:34:09.109428000,N,AAPL,26.9,1,26.91,2
09:34:09.109764000,Z,AAPL,26.89,4,26.92,2
09:34:09.109940000,T,AAPL,26.9,1,26.92,4
09:34:09.130234000,P,AAPL,26.89,4,26.92,3
09:34:09.154971000,N,AAPL,26.89,4,26.91,2
09:34:09.155050000,N,AAPL,26.89,3,26.91,2
09:34:09.155434000,B,AAPL,26.89,4,26.91,1
09:34:09.206568000,B,AAPL,26.86,4,26.91,1
09:34:09.206736000,N,AAPL,26.89,1,26.91,3
09:34:09.206860000,V,AAPL,26.88,1,26.92,1
09:34:09.211484000,N,AAPL,26.89,1,26.91,6
09:34:09.220499000,N,AAPL,26.88,6,26.9,1
09:34:09.220546000,Z,AAPL,26.88,2,26.9,6
09:34:09.220651000,Z,AAPL,26.88,2,26.9,7
09:34:09.220861000,Z,AAPL,26.88,2,26.89,1
09:34:09.220877000,Y,AAPL,26.88,1,26.9,2
09:34:09.220969000,Z,AAPL,26.88,2,26.89,2
09:34:09.221447000,Z,AAPL,26.87,2,26.89,2
09:34:09.221760000,N,AAPL,26.88,4,26.89,2
09:34:09.240905000,Z,AAPL,26.87,2,26.89,1
09:34:09.241038000,N,AAPL,26.88,4,26.89,1
09:34:09.241068000,K,AAPL,26.88,2,26.9,1
09:34:09.241297000,T,AAPL,26.85,4,26.9,1
09:34:09.241431000,P,AAPL,26.89,1,26.9,3
09:34:09.241578000,P,AAPL,26.89,2,26.9,3
09:34:09.255617000,P,AAPL,26.89,1,26.9,2
09:34:09.255753000,P,AAPL,26.88,1,26.9,2
09:34:09.255953000,P,AAPL,26.88,1,26.89,1
09:34:09.256153000,P,AAPL,26.88,1,26.89,2
09:34:09.256634000,K,AAPL,26.88,4,26.91,2
09:34:09.266942000,N,AAPL,26.88,4,26.9,6
09:34:09.267477000,K,AAPL,26.88,2,26.91,2
09:34:09.267782000,N,AAPL,26.88,2,26.89,1
09:34:09.268263000,K,AAPL,26.88,2,26.89,1
09:34:09.268511000,N,AAPL,26.88,2,26.89,2
09:34:09.268540000,P,AAPL,26.86,2,26.89,2
09:34:09.268741000,P,AAPL,26.86,2,26.89,3
09:34:09.268779000,B,AAPL,26.86,4,26.89,4
09:34:09.268923000,P,AAPL,26.86,2,26.89,5
09:34:09.362508000,P,AAPL,26.86,2,26.89,4
09:34:09.363163000,B,AAPL,26.86,4,26.93,11
09:34:09.363175000,K,AAPL,26.88,2,26.91,2
09:34:09.363457000,K,AAPL,26.87,3,26.91,2
09:34:09.363617000,N,AAPL,26.87,2,26.89,2
09:34:09.363723000,N,AAPL,26.87,4,26.89,2
09:34:09.363767000,Z,AAPL,26.86,3,26.89,3
09:34:09.363812000,N,AAPL,26.87,2,26.89,2
09:34:09.363866000,Z,AAPL,26.87,1,26.88,2
09:34:09.364030000,Z,AAPL,26.87,1,26.88,3
09:34:09.364113000,Z,AAPL,26.87,1,26.88,2
09:34:09.364291000,T,AAPL,26.85,4,26.88,3
09:34:09.364302000,K,AAPL,26.87,2,26.88,1
09:34:09.364360000,K,AAPL,26.86,3,26.88,1
09:34:09.364429000,T,AAPL,26.85,4,26.88,2
09:34:09.364547000,N,AAPL,26.86,6,26.88,3
09:34:09.365329000,N,AAPL,26.86,5,26.88,4
09:34:09.365396000,B,AAPL,26.84,1,26.88,5
09:34:09.397281000,Z,AAPL,26.86,1,26.89,4
09:34:09.397330000,N,AAPL,26.86,4,26.88,1
09:34:09.397499000,B,AAPL,26.84,1,26.93,11
09:34:09.397524000,N,AAPL,26.86,3,26.89,7
09:34:09.397601000,K,AAPL,26.86,2,26.91,2
09:34:09.397625000,N,AAPL,26.87,1,26.89,7
09:34:09.397655000,Y,AAPL,26.85,2,26.89,2
09:34:09.397791000,N,AAPL,26.87,2,26.89,7
09:34:09.425377000,N,AAPL,26.87,3,26.89,5
09:34:09.529126000,N,AAPL,26.87,2,26.89,3
09:34:09.529481000,N,AAPL,26.87,1,26.89,3
09:34:09.529877000,N,AAPL,26.87,1,26.88,2
09:34:09.530308000,N,AAPL,26.87,1,26.88,3
09:34:09.530739000,V,AAPL,26.86,1,26.9,1
09:34:09.530957000,N,AAPL,26.86,3,26.88,3
09:34:09.531602000,Z,AAPL,26.86,2,26.88,1
09:34:09.531675000,N,AAPL,26.86,2,26.88,4
09:34:09.531722000,Z,AAPL,26.85,7,26.88,1
09:34:09.531790000,N,AAPL,26.86,1,26.88,4
09:34:09.531891000,N,AAPL,26.86,1,26.88,5
09:34:09.532130000,V,AAPL,26.86,1,26.89,1
09:34:09.536403000,N,AAPL,26.86,1,26.88,6
09:34:09.537003000,N,AAPL,26.86,1,26.88,11
09:34:09.547917000,N,AAPL,26.86,1,26.88,10
09:34:09.564933000,Z,AAPL,26.86,3,26.89,2
09:34:09.564952000,Z,AAPL,26.86,5,26.89,2
09:34:10.447642000,N,AAPL,26.86,3,26.88,2
09:34:10.447792000,N,AAPL,26.86,1,26.88,2
09:34:10.448034000,N,AAPL,26.86,1,26.88,3
09:34:10.448309000,K,AAPL,26.86,1,26.91,2
09:34:10.448888000,N,AAPL,26.86,1,26.88,5
09:34:10.464555000,N,AAPL,26.86,1,26.88,5
09:34:10.564819000,Z,AAPL,26.85,6,26.88,4
09:34:10.574234000,N,AAPL,26.86,1,26.88,11
09:34:10.574441000,N,AAPL,26.86,1,26.88,12
09:34:11.144929000,Y,AAPL,26.84,2,26.87,1
09:34:11.145046000,Y,AAPL,26.84,2,26.87,2
09:34:11.164181000,T,AAPL,26.82,1,26.87,6
09:34:11.164294000,T,AAPL,26.82,1,26.87,7
09:34:11.164308000,T,AAPL,26.82,1,26.87,9
09:34:11.164542000,V,AAPL,26.85,1,26.89,1
09:34:11.349506000,T,AAPL,26.82,1,26.87,8
09:34:12.992415000,T,AAPL,26.79,26,26.87,2
09:34:12.992489000,T,AAPL,26.79,26,26.89,7
09:34:13.105611000,N,AAPL,26.86,1,26.88,12
09:34:13.105638000,Y,AAPL,26.84,2,26.88,3
09:34:13.105796000,N,AAPL,26.86,1,26.88,10
09:34:13.105904000,Z,AAPL,26.86,2,26.88,2
09:34:13.105967000,N,AAPL,26.86,2,26.88,8
09:34:13.105982000,Z,AAPL,26.86,2,26.89,3
09:34:13.106058000,N,AAPL,26.86,2,26.88,7
09:34:13.231009000,N,AAPL,26.87,1,26.88,6
09:34:14.856830000,P,AAPL,26.87,1,26.89,2
09:34:14.857182000,N,AAPL,26.87,1,26.88,7
09:34:14.857460000,V,AAPL,26.87,1,26.9,1
09:34:14.862696000,P,AAPL,26.87,1,26.89,3
09:34:14.866362000,N,AAPL,26.87,1,26.88,1
09:34:19.049228000,Z,AAPL,26.86,2,26.88,1
09:34:19.049287000,N,AAPL,26.87,1,26.89,6
09:34:19.049316000,P,AAPL,26.87,1,26.89,2
09:34:19.049398000,N,AAPL,26.87,1,26.89,4
09:34:19.049955000,N,AAPL,26.87,2,26.89,4
09:34:19.050386000,N,AAPL,26.87,3,26.89,1
09:34:19.056021000,N,AAPL,26.87,5,26.89,1
09:34:19.056067000,Z,AAPL,26.87,1,26.9,2
09:34:19.056322000,Z,AAPL,26.88,1,26.91,2
09:34:19.056435000,N,AAPL,26.87,6,26.9,1
09:34:19.056447000,N,AAPL,26.87,6,26.9,3
09:34:19.056521000,Z,AAPL,26.88,2,26.91,2
09:34:19.056571000,N,AAPL,26.87,6,26.9,4
09:34:19.056651000,Z,AAPL,26.88,2,26.9,4
09:34:19.056669000,N,AAPL,26.87,7,26.9,2
09:34:19.056713000,Z,AAPL,26.88,2,26.9,2
09:34:19.056725000,N,AAPL,26.87,8,26.9,1
09:34:19.056737000,Z,AAPL,26.88,2,26.91,2
09:34:19.157278000,N,AAPL,26.89,2,26.91,3
09:34:19.157444000,T,AAPL,26.89,2,26.91,2
09:34:19.157470000,N,AAPL,26.89,2,26.91,3
09:34:19.157551000,T,AAPL,26.89,2,26.92,1
09:34:19.157570000,N,AAPL,26.89,2,26.91,4
09:34:19.157583000,N,AAPL,26.89,2,26.91,2
09:34:19.157777000,T,AAPL,26.89,1,26.92,1
09:34:19.158255000,N,AAPL,26.89,1,26.91,1
09:34:19.158641000,V,AAPL,26.88,1,26.92,1
09:34:19.162757000,N,AAPL,26.89,1,26.9,1
09:34:19.162929000,N,AAPL,26.89,1,26.9,2
09:34:19.162999000,N,AAPL,26.89,1,26.9,3
09:34:19.173806000,N,AAPL,26.89,1,26.9,4
09:34:19.174787000,N,AAPL,26.89,1,26.9,3
09:34:19.174867000,T,AAPL,26.88,1,26.92,1
09:34:19.175829000,N,AAPL,26.88,3,26.9,3
09:34:19.186624000,B,AAPL,26.87,4,26.9,3
09:34:19.255689000,N,AAPL,26.88,1,26.9,3
09:34:19.255710000,P,AAPL,26.88,1,26.91,3
09:34:19.256426000,B,AAPL,26.86,4,26.9,3
09:34:19.256458000,Z,AAPL,26.87,4,26.9,5
09:34:19.256801000,Z,AAPL,26.88,1,26.9,3
09:34:19.256821000,T,AAPL,26.88,2,26.92,1
09:34:19.256862000,N,AAPL,26.88,1,26.9,5
09:34:19.256960000,N,AAPL,26.88,1,26.9,6
09:34:19.355664000,N,AAPL,26.88,1,26.9,4
09:34:19.356460000,T,AAPL,26.88,1,26.9,4
09:34:19.356750000,V,AAPL,26.87,1,26.91,1
09:34:21.389850000,N,AAPL,26.88,1,26.89,1
09:34:21.389954000,N,AAPL,26.87,6,26.89,1
09:34:21.389970000,N,AAPL,26.87,6,26.89,2
09:34:21.390016000,T,AAPL,26.86,3,26.92,1
09:34:21.390258000,N,AAPL,26.87,2,26.89,3
09:34:21.390372000,N,AAPL,26.87,1,26.89,4
09:34:21.390398000,V,AAPL,26.87,1,26.9,1
09:34:21.390412000,N,AAPL,26.87,1,26.89,5
09:34:21.390440000,V,AAPL,26.86,1,26.9,1
09:34:21.395919000,B,AAPL,26.85,5,26.88,4
09:34:21.503764000,B,AAPL,26.85,5,26.93,11
09:34:21.503873000,N,AAPL,26.87,1,26.88,1
