SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600020,2021.01.04T13:05:36.880,3.49,5500,19195,5038078,5040403,3156351,1,S,7794102
600020,2021.01.04T13:05:36.880,3.49,18300,63867,5038079,5040403,3156352,1,S,7794103
600020,2021.01.04T13:05:36.880,3.49,5400,18846,5038080,5040403,3156353,1,S,7794104
600020,2021.01.04T13:05:36.880,3.49,2200,7678,5038193,5040403,3156354,1,S,7794105
600020,2021.01.04T13:05:36.880,3.49,1000,3490,5039850,5040403,3156355,1,S,7794106
600020,2021.01.04T13:05:37.120,3.49,500,1745,5040533,5040403,3156484,1,B,7794339
600020,2021.01.04T13:05:37.180,3.49,100,349,5040561,5040403,3156503,1,B,7794376
600020,2021.01.04T13:05:37.300,3.49,1900,6631,5040634,5040403,3156549,1,B,7794481
600020,2021.01.04T13:05:37.370,3.49,200,698,5040669,5040403,3156582,1,B,7794549
600020,2021.01.04T13:05:37.470,3.49,12500,43625,5040702,5040403,3156603,1,B,7794601
600020,2021.01.04T13:05:37.470,3.49,10400,36296,5040703,5040403,3156604,1,B,7794602
600020,2021.01.04T13:05:40.030,3.49,1700,5933,5041848,5040403,3157415,1,B,7796459
600020,2021.01.04T13:05:40.380,3.49,100,349,5042114,5040403,3157575,1,B,7796854
600020,2021.01.04T13:05:43.310,3.49,800,2792,5043397,5040403,3158487,1,B,7798940
600020,2021.01.04T13:05:44.200,3.49,600,2094,5043822,5040403,3158704,1,B,7799589
600020,2021.01.04T13:05:54.890,3.49,8900,31061,5048538,5040403,3162012,1,B,7807316
600020,2021.01.04T13:05:58.470,3.49,3500,12215,5050290,5040403,3163130,1,B,7810118
600020,2021.01.04T13:06:03.840,3.49,40000,139600,5052915,5040403,3164750,1,B,7814169
600020,2021.01.04T13:06:04.120,3.49,700,2443,5053088,5040403,3164830,1,B,7814409
600020,2021.01.04T13:06:04.250,3.49,1743,6083.069999999999708,5053154,5040403,3164873,1,B,7814512
600020,2021.01.04T13:06:04.250,3.49,557,1943.930000000000063,5053154,5044275,3164874,1,B,7814513
600020,2021.01.04T13:06:06.220,3.49,443,1546.069999999999936,5054053,5044275,3165366,1,B,7815845
600020,2021.01.04T13:06:06.220,3.49,50000,174500,5054053,5046351,3165367,1,B,7815846
600020,2021.01.04T13:06:06.220,3.49,2000,6980,5054053,5047273,3165368,1,B,7815847
600020,2021.01.04T13:06:06.220,3.49,100,349,5054053,5051299,3165369,1,B,7815848
600020,2021.01.04T13:06:06.220,3.49,14600,50954,5054053,5052251,3165370,1,B,7815849
600020,2021.01.04T13:06:06.220,3.49,1000,3490,5054053,5054015,3165371,1,B,7815850
600020,2021.01.04T13:06:06.490,3.49,200,698,5054053,5054216,3165509,1,S,7816128
600020,2021.01.04T13:06:10.920,3.5,700,2450,5056533,16455,3166869,1,B,7819713
600020,2021.01.04T13:06:13.860,3.5,1400,4900,5057934,16455,3167677,1,B,7821778
600020,2021.01.04T13:06:13.860,3.5,300,1050,5057934,26852,3167678,1,B,7821779
600020,2021.01.04T13:06:14.010,3.5,200,700,5058007,26852,3167703,1,B,7821892
600020,2021.01.04T13:06:14.010,3.5,400,1400,5058007,38730,3167704,1,B,7821893
600020,2021.01.04T13:06:14.010,3.5,3300,11550,5058007,42001,3167705,1,B,7821894
600020,2021.01.04T13:06:14.010,3.5,1000,3500,5058007,58265,3167706,1,B,7821895
600020,2021.01.04T13:06:14.010,3.5,900,3150,5058007,77618,3167707,1,B,7821896
600020,2021.01.04T13:06:14.010,3.5,2400,8400,5058007,93809,3167708,1,B,7821897
600020,2021.01.04T13:06:14.010,3.5,5000,17500,5058007,130645,3167709,1,B,7821898
600020,2021.01.04T13:06:14.010,3.5,21800,76300,5058007,132929,3167710,1,B,7821899
600020,2021.01.04T13:06:14.410,3.5,300,1050,5058195,132929,3167817,1,B,7822210
600020,2021.01.04T13:06:16.850,3.49,10000,34900,5054053,5059438,3168561,1,S,7824107
600020,2021.01.04T13:06:17.000,3.49,5000,17450,5054053,5059491,3168626,1,S,7824217
600020,2021.01.04T13:06:20.350,3.49,100,349,5054053,5060945,3169536,1,S,7826523
600020,2021.01.04T13:06:21.200,3.49,9000,31410,5054053,5061336,3169900,1,S,7827218
600020,2021.01.04T13:06:23.840,3.5,27900,97650,5062581,132929,3170587,1,B,7829123
600020,2021.01.04T13:06:23.840,3.5,1600,5600,5062581,849343,3170588,1,B,7829124
600020,2021.01.04T13:06:26.590,3.49,10000,34900,5054053,5063832,3171397,1,S,7831041
600020,2021.01.04T13:06:27.620,3.49,10000,34900,5054053,5064248,3171682,1,S,7831760
600020,2021.01.04T13:06:33.520,3.49,15857,55340.930000000000291,5054053,5066928,3173381,1,S,7835838
600020,2021.01.04T13:06:33.520,3.49,100,349,5054298,5066928,3173382,1,S,7835839
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054876,5066928,3173383,1,S,7835840
600020,2021.01.04T13:06:33.520,3.49,3700,12913,5054886,5066928,3173384,1,S,7835841
600020,2021.01.04T13:06:33.520,3.49,100,349,5054894,5066928,3173385,1,S,7835842
600020,2021.01.04T13:06:33.520,3.49,8900,31061,5054898,5066928,3173386,1,S,7835843
600020,2021.01.04T13:06:33.520,3.49,1800,6282,5054899,5066928,3173387,1,S,7835844
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054900,5066928,3173388,1,S,7835845
600020,2021.01.04T13:06:33.520,3.49,5900,20591,5054903,5066928,3173389,1,S,7835846
600020,2021.01.04T13:06:33.520,3.49,1400,4886,5054908,5066928,3173390,1,S,7835847
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054911,5066928,3173391,1,S,7835848
600020,2021.01.04T13:06:33.520,3.49,4200,14658,5054916,5066928,3173392,1,S,7835849
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054918,5066928,3173393,1,S,7835850
600020,2021.01.04T13:06:33.520,3.49,1500,5235,5054926,5066928,3173394,1,S,7835851
600020,2021.01.04T13:06:33.520,3.49,900,3141,5054927,5066928,3173395,1,S,7835852
600020,2021.01.04T13:06:33.520,3.49,2300,8027,5054933,5066928,3173396,1,S,7835853
600020,2021.01.04T13:06:33.520,3.49,1200,4188,5054934,5066928,3173397,1,S,7835854
600020,2021.01.04T13:06:33.520,3.49,2300,8027,5054938,5066928,3173398,1,S,7835855
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054943,5066928,3173399,1,S,7835856
600020,2021.01.04T13:06:33.520,3.49,3200,11168,5054946,5066928,3173400,1,S,7835857
600020,2021.01.04T13:06:33.520,3.49,900,3141,5054948,5066928,3173401,1,S,7835858
600020,2021.01.04T13:06:33.520,3.49,1200,4188,5054950,5066928,3173402,1,S,7835859
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5054963,5066928,3173403,1,S,7835860
600020,2021.01.04T13:06:33.520,3.49,2600,9074,5054964,5066928,3173404,1,S,7835861
600020,2021.01.04T13:06:33.520,3.49,900,3141,5054971,5066928,3173405,1,S,7835862
600020,2021.01.04T13:06:33.520,3.49,8400,29316,5055038,5066928,3173406,1,S,7835863
600020,2021.01.04T13:06:33.520,3.49,1000,3490,5055602,5066928,3173407,1,S,7835864
600020,2021.01.04T13:06:33.520,3.49,500,1745,5055942,5066928,3173408,1,S,7835865
600020,2021.01.04T13:06:33.520,3.49,200,698,5056496,5066928,3173409,1,S,7835866
600020,2021.01.04T13:06:33.520,3.49,100,349,5056497,5066928,3173410,1,S,7835867
600020,2021.01.04T13:06:33.520,3.49,100,349,5056500,5066928,3173411,1,S,7835868
600020,2021.01.04T13:06:33.520,3.49,300,1047,5056501,5066928,3173412,1,S,7835869
600020,2021.01.04T13:06:33.520,3.49,1100,3839,5056506,5066928,3173413,1,S,7835870
600020,2021.01.04T13:06:33.520,3.49,100,349,5056509,5066928,3173414,1,S,7835871
600020,2021.01.04T13:06:33.520,3.49,100,349,5056514,5066928,3173415,1,S,7835872
600020,2021.01.04T13:06:33.520,3.49,100,349,5056517,5066928,3173416,1,S,7835873
600020,2021.01.04T13:06:33.520,3.49,100,349,5056518,5066928,3173417,1,S,7835874
600020,2021.01.04T13:06:33.520,3.49,100,349,5056519,5066928,3173418,1,S,7835875
600020,2021.01.04T13:06:33.520,3.49,100,349,5056520,5066928,3173419,1,S,7835876
600020,2021.01.04T13:06:33.520,3.49,1200,4188,5056532,5066928,3173420,1,S,7835877
600020,2021.01.04T13:06:33.520,3.49,600,2094,5056534,5066928,3173421,1,S,7835878
600020,2021.01.04T13:06:33.520,3.49,100,349,5056537,5066928,3173422,1,S,7835879
600020,2021.01.04T13:06:33.520,3.49,100,349,5056542,5066928,3173423,1,S,7835880
600020,2021.01.04T13:06:33.520,3.49,600,2094,5056543,5066928,3173424,1,S,7835881
600020,2021.01.04T13:06:33.520,3.49,300,1047,5056544,5066928,3173425,1,S,7835882
600020,2021.01.04T13:06:33.520,3.49,1200,4188,5056550,5066928,3173426,1,S,7835883
600020,2021.01.04T13:06:33.520,3.49,100,349,5056569,5066928,3173427,1,S,7835884
600020,2021.01.04T13:06:33.520,3.49,100,349,5056571,5066928,3173428,1,S,7835885
600020,2021.01.04T13:06:33.520,3.49,200,698,5056584,5066928,3173429,1,S,7835886
600020,2021.01.04T13:06:33.520,3.49,1200,4188,5056585,5066928,3173430,1,S,7835887
600020,2021.01.04T13:06:33.520,3.49,100,349,5056659,5066928,3173431,1,S,7835888
600020,2021.01.04T13:06:33.520,3.49,10000,34900,5062227,5066928,3173432,1,S,7835889
600020,2021.01.04T13:06:33.520,3.49,6943,24231.069999999999708,5062556,5066928,3173433,1,S,7835890
600020,2021.01.04T13:06:36.610,3.49,2000,6980,5062556,5068308,3174249,1,S,7838073
600020,2021.01.04T13:06:37.730,3.49,4757,16601.930000000000291,5062556,5068915,3174596,1,S,7838963
600020,2021.01.04T13:06:37.730,3.49,3000,10470,5064507,5068915,3174597,1,S,7838964
600020,2021.01.04T13:06:37.730,3.49,1200,4188,5064552,5068915,3174598,1,S,7838965
600020,2021.01.04T13:06:37.730,3.49,25200,87948,5065480,5068915,3174599,1,S,7838966
600020,2021.01.04T13:06:37.730,3.49,19100,66659,5066090,5068915,3174600,1,S,7838967
600020,2021.01.04T13:06:37.730,3.49,1100,3839,5067437,5068915,3174601,1,S,7838968
600020,2021.01.04T13:06:37.730,3.49,900,3141,5067440,5068915,3174602,1,S,7838969
600020,2021.01.04T13:06:37.730,3.49,100,349,5067441,5068915,3174603,1,S,7838970
600020,2021.01.04T13:06:37.730,3.49,1900,6631,5067451,5068915,3174604,1,S,7838971
600020,2021.01.04T13:06:37.730,3.49,1000,3490,5067452,5068915,3174605,1,S,7838972
600020,2021.01.04T13:06:37.730,3.49,2300,8027,5067465,5068915,3174606,1,S,7838973
600020,2021.01.04T13:06:37.730,3.49,5900,20591,5067477,5068915,3174607,1,S,7838974
600020,2021.01.04T13:06:37.730,3.49,2600,9074,5067478,5068915,3174608,1,S,7838975
600020,2021.01.04T13:06:37.730,3.49,1000,3490,5067484,5068915,3174609,1,S,7838976
600020,2021.01.04T13:06:37.730,3.49,1200,4188,5067485,5068915,3174610,1,S,7838977
600020,2021.01.04T13:06:37.730,3.49,2600,9074,5067486,5068915,3174611,1,S,7838978
600020,2021.01.04T13:06:37.730,3.49,1000,3490,5067487,5068915,3174612,1,S,7838979
600020,2021.01.04T13:06:37.730,3.49,1400,4886,5067488,5068915,3174613,1,S,7838980
600020,2021.01.04T13:06:37.730,3.49,1600,5584,5067493,5068915,3174614,1,S,7838981
600020,2021.01.04T13:06:39.900,3.49,800,2792,5069838,5068915,3175138,1,B,7840456
600020,2021.01.04T13:06:42.950,3.49,1500,5235,5071547,5068915,3176314,1,B,7843138
600020,2021.01.04T13:06:46.550,3.49,6900,24081,5073551,5068915,3177460,1,B,7846161
600020,2021.01.04T13:06:47.590,3.49,3500,12215,5074085,5068915,3177773,1,B,7846947
600020,2021.01.04T13:06:48.850,3.49,1000,3490,5074588,5068915,3178100,1,B,7847746
600020,2021.01.04T13:06:50.710,3.49,3000,10470,5075472,5068915,3178643,1,B,7849098
600020,2021.01.04T13:06:52.590,3.49,1500,5235,5076463,5068915,3179214,1,B,7850637
600020,2021.01.04T13:06:55.270,3.49,3943,13761.069999999999708,5077667,5068915,3179935,1,B,7852456
600020,2021.01.04T13:06:55.270,3.49,1000,3490,5077667,5073036,3179936,1,B,7852457
600020,2021.01.04T13:06:55.270,3.49,5057,17648.930000000000291,5077667,5073532,3179937,1,B,7852458
600020,2021.01.04T13:06:55.710,3.49,200,698,5077905,5073532,3180048,1,B,7852814
600020,2021.01.04T13:06:59.160,3.48,9400,32712,4989169,5079451,3181050,1,S,7855299
600020,2021.01.04T13:06:59.890,3.49,47700,166473,5079770,5073532,3181245,1,B,7855783
600020,2021.01.04T13:07:02.200,3.49,1100,3839,5080927,5073532,3181966,1,B,7857524
600020,2021.01.04T13:07:02.620,3.49,1800,6282,5081116,5073532,3182098,1,B,7857845
600020,2021.01.04T13:07:02.760,3.49,2200,7678,5081179,5073532,3182176,1,B,7857978
600020,2021.01.04T13:07:02.970,3.49,10300,35947,5081271,5073532,3182216,1,B,7858094
600020,2021.01.04T13:07:03.940,3.49,200,698,5081686,5073532,3182458,1,B,7858741
600020,2021.01.04T13:07:06.970,3.49,100,349,5083197,5073532,3183407,1,B,7861127
600020,2021.01.04T13:07:09.940,3.49,100,349,5084577,5073532,3184231,1,B,7863239
600020,2021.01.04T13:07:12.910,3.49,800,2792,5085972,5073532,3184907,1,B,7865264
600020,2021.01.04T13:07:15.930,3.49,600,2094,5087141,5073532,3185579,1,B,7867076
600020,2021.01.04T13:07:23.790,3.49,2100,7329,5090693,5073532,3187800,1,B,7872582
600020,2021.01.04T13:07:24.790,3.49,700,2443,5091099,5073532,3188010,1,B,7873163
600020,2021.01.04T13:07:35.650,3.48,50000,174000,4989169,5096112,3190919,1,S,7880683
600020,2021.01.04T13:07:36.410,3.48,5900,20532,4989169,5096415,3191149,1,S,7881143
600020,2021.01.04T13:07:43.470,3.49,2000,6980,5099487,5073532,3193117,1,B,7885909
600020,2021.01.04T13:07:44.760,3.49,200,698,5100098,5073532,3193539,1,B,7886860
600020,2021.01.04T13:07:57.580,3.48,4000,13920,4989169,5106118,3197648,1,S,7896284
600020,2021.01.04T13:08:04.730,3.49,1900,6631,5109604,5073532,3200470,1,B,7902212
600020,2021.01.04T13:08:08.060,3.49,5000,17450,5111170,5073532,3201553,1,B,7904707
600020,2021.01.04T13:08:14.290,3.49,4800,16752,5114021,5073532,3203100,1,B,7908863
600020,2021.01.04T13:08:27.410,3.49,10000,34900,5119417,5073532,3206474,1,B,7917338
600020,2021.01.04T13:08:27.870,3.49,1500,5235,5119585,5073532,3206564,1,B,7917606
600020,2021.01.04T13:08:31.720,3.49,200,698,5121328,5073532,3207648,1,B,7920316
600020,2021.01.04T13:08:34.360,3.49,600,2094,5122394,5073532,3208308,1,B,7922058
600020,2021.01.04T13:08:37.330,3.49,100,349,5123551,5073532,3209000,1,B,7923911
600020,2021.01.04T13:08:40.290,3.49,100,349,5124768,5073532,3209720,1,B,7925832
600020,2021.01.04T13:08:43.250,3.49,600,2094,5125942,5073532,3210520,1,B,7927696
600020,2021.01.04T13:08:46.280,3.49,43,150.069999999999993,5127291,5073532,3211423,1,B,7929849
600020,2021.01.04T13:08:46.280,3.49,57,198.930000000000006,5127291,5074408,3211424,1,B,7929850
600020,2021.01.04T13:09:33.050,3.49,1043,3640.070000000000163,5147022,5074408,3223973,1,B,7961063
600020,2021.01.04T13:09:33.050,3.49,6957,24279.930000000000291,5147022,5074964,3223974,1,B,7961064
600020,2021.01.04T13:09:43.640,3.49,2900,10121,5151464,5074964,3226893,1,B,7968075
600020,2021.01.04T13:09:58.470,3.49,143,499.069999999999993,5157870,5074964,3231446,1,B,7978591
600020,2021.01.04T13:09:58.470,3.49,1000,3490,5157870,5075499,3231447,1,B,7978592
600020,2021.01.04T13:09:58.470,3.49,857,2990.929999999999836,5157870,5077998,3231448,1,B,7978593
600020,2021.01.04T13:09:59.300,3.49,200,698,5158197,5077998,3231655,1,B,7979174
600020,2021.01.04T13:10:01.150,3.48,1700,5916,4989169,5159032,3232193,1,S,7980530
600020,2021.01.04T13:10:01.440,3.49,300,1047,5159250,5077998,3232299,1,B,7980817
600020,2021.01.04T13:10:03.070,3.48,5000,17400,4989169,5160094,3232862,1,S,7982107
600020,2021.01.04T13:10:05.100,3.49,643,2244.070000000000163,5161058,5077998,3233496,1,B,7983626
600020,2021.01.04T13:10:05.100,3.49,5457,19044.930000000000291,5161058,5078398,3233497,1,B,7983627
600020,2021.01.04T13:10:07.350,3.49,1700,5933,5162026,5078398,3234167,1,B,7985208
600020,2021.01.04T13:10:07.410,3.49,600,2094,5162056,5078398,3234183,1,B,7985260
600020,2021.01.04T13:10:07.940,3.49,2000,6980,5162335,5078398,3234365,1,B,7985721
600020,2021.01.04T13:10:10.350,3.49,100,349,5163459,5078398,3235280,1,B,7987631
600020,2021.01.04T13:10:10.450,3.49,2200,7678,5163512,5078398,3235320,1,B,7987710
600020,2021.01.04T13:10:17.210,3.49,600,2094,5167017,5078398,3237663,1,B,7993404
600020,2021.01.04T13:10:18.410,3.49,7343,25627.069999999999708,5167631,5078398,3238028,1,B,7994301
600020,2021.01.04T13:10:18.410,3.49,1357,4735.930000000000291,5167631,5079527,3238029,1,B,7994302
600020,2021.01.04T13:10:18.740,3.49,400,1396,5167765,5079527,3238082,1,B,7994498
600020,2021.01.04T13:10:28.700,3.49,3000,10470,5172927,5079527,3241679,1,B,8002623
600020,2021.01.04T13:10:30.430,3.48,500,1740,4989169,5173628,3242118,1,S,8003770
600020,2021.01.04T13:10:35.930,3.49,4700,16403,5176508,5079527,3243844,1,B,8007973
600020,2021.01.04T13:10:37.740,3.48,1000,3480,4989169,5177471,3244554,1,S,8009496
600020,2021.01.04T13:10:39.730,3.48,2000,6960,4989169,5178269,3245102,1,S,8010755
600020,2021.01.04T13:10:42.990,3.49,543,1895.069999999999936,5179767,5079527,3246001,1,B,8013060
600020,2021.01.04T13:10:42.990,3.49,4457,15554.930000000000291,5179767,5080336,3246002,1,B,8013061
600020,2021.01.04T13:10:53.110,3.49,543,1895.069999999999936,5184444,5080336,3249042,1,B,8020587
600020,2021.01.04T13:10:53.110,3.49,2000,6980,5184444,5081814,3249043,1,B,8020588
600020,2021.01.04T13:10:53.110,3.49,7457,26024.930000000000291,5184444,5082628,3249044,1,B,8020589
600020,2021.01.04T13:10:59.340,3.49,2000,6980,5187162,5082628,3250754,1,B,8024869
600020,2021.01.04T13:11:06.540,3.48,3000,10440,4989169,5190438,3252822,1,S,8030032
600020,2021.01.04T13:11:21.560,3.48,1000,3480,4989169,5197814,3257284,1,S,8041438
600020,2021.01.04T13:11:33.340,3.48,100,348,4989169,5203533,3261066,1,S,8050474
600020,2021.01.04T13:11:47.210,3.48,200,696,4989169,5209584,3264773,1,S,8060107
600020,2021.01.04T13:11:55.650,3.48,1300,4524,4989169,5213346,3267103,1,S,8065963
600020,2021.01.04T13:11:55.650,3.48,2700,9396,4990574,5213346,3267104,1,S,8065964
600020,2021.01.04T13:12:10.220,3.48,1000,3480,4990574,5219728,3270901,1,S,8075904
600020,2021.01.04T13:12:15.600,3.49,400,1396,5222022,5082628,3272280,1,B,8079509
600020,2021.01.04T13:12:33.040,3.49,800,2792,5229772,5082628,3277148,1,B,8091380
600020,2021.01.04T13:12:42.380,3.49,2900,10121,5233626,5082628,3279513,1,B,8097386
600020,2021.01.04T13:13:14.150,3.49,10000,34900,5247002,5082628,3287358,1,B,8118070
600020,2021.01.04T13:13:25.740,3.48,3000,10440,4990574,5251833,3290175,1,S,8125227
600020,2021.01.04T13:13:29.230,3.48,8100,28188,4990574,5253411,3291097,1,S,8127577
600020,2021.01.04T13:13:39.220,3.49,76443,266786.070000000006984,5257586,5082628,3293736,1,B,8134012
600020,2021.01.04T13:13:39.220,3.49,2600,9074,5257586,5085566,3293737,1,B,8134013
600020,2021.01.04T13:13:39.220,3.49,2000,6980,5257586,5091472,3293738,1,B,8134014
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5093343,3293739,1,B,8134015
600020,2021.01.04T13:13:39.220,3.49,500,1745,5257586,5095609,3293740,1,B,8134016
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5097975,3293741,1,B,8134017
600020,2021.01.04T13:13:39.220,3.49,2000,6980,5257586,5104478,3293742,1,B,8134018
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5105532,3293743,1,B,8134019
600020,2021.01.04T13:13:39.220,3.49,600,2094,5257586,5107533,3293744,1,B,8134020
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5108892,3293745,1,B,8134021
600020,2021.01.04T13:13:39.220,3.49,18000,62820,5257586,5109901,3293746,1,B,8134022
600020,2021.01.04T13:13:39.220,3.49,1700,5933,5257586,5115528,3293747,1,B,8134023
600020,2021.01.04T13:13:39.220,3.49,3500,12215,5257586,5119269,3293748,1,B,8134024
600020,2021.01.04T13:13:39.220,3.49,300,1047,5257586,5126559,3293749,1,B,8134025
600020,2021.01.04T13:13:39.220,3.49,2000,6980,5257586,5129007,3293750,1,B,8134026
600020,2021.01.04T13:13:39.220,3.49,3000,10470,5257586,5132700,3293751,1,B,8134027
600020,2021.01.04T13:13:39.220,3.49,2500,8725,5257586,5135754,3293752,1,B,8134028
600020,2021.01.04T13:13:39.220,3.49,7000,24430,5257586,5139430,3293753,1,B,8134029
600020,2021.01.04T13:13:39.220,3.49,3000,10470,5257586,5140763,3293754,1,B,8134030
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5141630,3293755,1,B,8134031
600020,2021.01.04T13:13:39.220,3.49,5000,17450,5257586,5147420,3293756,1,B,8134032
600020,2021.01.04T13:13:39.220,3.49,1600,5584,5257586,5150449,3293757,1,B,8134033
600020,2021.01.04T13:13:39.220,3.49,100,349,5257586,5151181,3293758,1,B,8134034
600020,2021.01.04T13:13:39.220,3.49,28000,97720,5257586,5152312,3293759,1,B,8134035
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5152737,3293760,1,B,8134036
600020,2021.01.04T13:13:39.220,3.49,2800,9772,5257586,5153754,3293761,1,B,8134037
600020,2021.01.04T13:13:39.220,3.49,500,1745,5257586,5158827,3293762,1,B,8134038
600020,2021.01.04T13:13:39.220,3.49,3000,10470,5257586,5165540,3293763,1,B,8134039
600020,2021.01.04T13:13:39.220,3.49,10000,34900,5257586,5167759,3293764,1,B,8134040
600020,2021.01.04T13:13:39.220,3.49,2000,6980,5257586,5169388,3293765,1,B,8134041
600020,2021.01.04T13:13:39.220,3.49,6000,20940,5257586,5171309,3293766,1,B,8134042
600020,2021.01.04T13:13:39.220,3.49,200,698,5257586,5179020,3293767,1,B,8134043
600020,2021.01.04T13:13:39.220,3.49,1000,3490,5257586,5179686,3293768,1,B,8134044
600020,2021.01.04T13:13:39.220,3.49,8657,30212.930000000000291,5257586,5181063,3293769,1,B,8134045
600020,2021.01.04T13:13:40.680,3.49,1200,4188,5258161,5181063,3294194,1,B,8134994
600020,2021.01.04T13:13:40.680,3.49,300,1047,5258167,5181063,3294199,1,B,8135002
600020,2021.01.04T13:13:40.680,3.49,243,848.07000000000005,5258169,5181063,3294200,1,B,8135004
600020,2021.01.04T13:13:40.680,3.49,2657,9272.930000000000291,5258169,5183564,3294201,1,B,8135005
600020,2021.01.04T13:13:40.800,3.49,6700,23383,5258200,5183564,3294222,1,B,8135056
600020,2021.01.04T13:13:41.710,3.49,200,698,5258521,5183564,3294388,1,B,8135531
600020,2021.01.04T13:13:41.950,3.49,443,1546.069999999999936,5258622,5183564,3294430,1,B,8135669
600020,2021.01.04T13:13:41.950,3.49,10400,36296,5258622,5186498,3294431,1,B,8135670
600020,2021.01.04T13:13:41.950,3.49,2000,6980,5258622,5189541,3294432,1,B,8135671
600020,2021.01.04T13:13:41.950,3.49,16000,55840,5258622,5189717,3294433,1,B,8135672
